render,id,label,Level,L1,L2,L3,L4,L5,L6,,N1,N2,N3,N4,N5,N6,Angle,Radius,horiz,vert,hpos,ypos,hpos,ypos,Num,Num,parent,subparent,kind,classes,scale,oooOpacity,oookind,ooosymbol,ooox,oooy,ooow,oooh,labelParams,sssOpacity,ssskind,ssssymbol,sssstack,sssx,sssy,sssw,sssh,xxxOpacity,xxxkind,xxxsymbol,xxxstack,xxxx,xxxy,xxxw,xxxh,xxxLabel,xxxLabelParams,vvvOpacity,vvvkind,vvvsymbol,vvvstack,vvvx,vvvy,vvvw,vvvh,vvvLabel,vvvLabelParams,unoa,unob,linestyle,startKind,endKind,startOffsetX,startOffsetY,endOffsetX,endOffsetY,routing,,,,,,,
X,n5-2-3-1,E160,4,5,2,3,1,,,,8,4,3,3,,,19.375,740,86.1111111111111,0,1040.34,1738.9,1086.11111111111,1000,,,D54,,node,,1,1,symbol,OpenCircle,1040.34,1738.9,12,12,0 1040.34 1738.9 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,1040.34,1738.9,20.4,20.4,0.55,ellipse,4vvv,,1040.34,1738.9,12,12,,,1,ellipse,4vvv,,1040.34,1738.9,12,12,,,,,,,,,,,,,,,,,,,
X,n5-2-3-2,E161,4,5,2,3,2,,,,8,4,3,3,,,20.625,740,91.6666666666667,0,1024.21,1739.6,1091.66666666667,1000,,,D54,,node,,1,1,symbol,OpenCircle,1024.21,1739.6,12,12,0 1024.21 1739.6 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,1024.21,1739.6,20.4,20.4,0.55,ellipse,4vvv,,1024.21,1739.6,12,12,,,1,ellipse,4vvv,,1024.21,1739.6,12,12,,,,,,,,,,,,,,,,,,,
X,n5-2-3-3,E162,4,5,2,3,3,,,,8,4,3,3,,,21.875,740,97.2222222222222,0,1008.07,1739.96,1097.22222222222,1000,,,D54,,node,,1,1,symbol,OpenCircle,1008.07,1739.96,12,12,0 1008.07 1739.96 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,1008.07,1739.96,20.4,20.4,0.55,ellipse,4vvv,,1008.07,1739.96,12,12,,,1,ellipse,4vvv,,1008.07,1739.96,12,12,,,,,,,,,,,,,,,,,,,
X,n5-3,C19,2,5,3,,,,,,8,4,,,,,28.125,500,125,0,950.99,1497.59,1125,1000,,,E144,,node,,1,1,symbol,OpenCircle,950.99,1497.59,60,60,1 950.99 1497.59 0 0 0 0 VCThingLabel 20 ,0.1,0,2vvv,,950.99,1497.59,102,102,0.55,ellipse,2vvv,,950.99,1497.59,60,60,,,1,ellipse,2vvv,,950.99,1497.59,60,60,,,,,,,,,,,,,,,,,,,
X,n5-3-1,D55,3,5,3,1,,,,,8,4,3,,,,24.375,640,108.333333333333,0,979.06,1639.66,1108.33333333333,1000,,,C19,,node,,1,1,symbol,OpenCircle,979.06,1639.66,35,35,1 979.06 1639.66 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,979.06,1639.66,59.5,59.5,0.55,ellipse,3vvv,,979.06,1639.66,35,35,,,1,ellipse,3vvv,,979.06,1639.66,35,35,,,,,,,,,,,,,,,,,,,
X,n5-3-1-1,E163,4,5,3,1,1,,,,8,4,3,3,,,23.125,740,102.777777777778,0,991.93,1739.96,1102.77777777778,1000,,,D55,,node,,1,1,symbol,OpenCircle,991.93,1739.96,12,12,0 991.93 1739.96 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,991.93,1739.96,20.4,20.4,0.55,ellipse,4vvv,,991.93,1739.96,12,12,,,1,ellipse,4vvv,,991.93,1739.96,12,12,,,,,,,,,,,,,,,,,,,
X,n5-3-1-2,E164,4,5,3,1,2,,,,8,4,3,3,,,24.375,740,108.333333333333,0,975.79,1739.6,1108.33333333333,1000,,,D55,,node,,1,1,symbol,OpenCircle,975.79,1739.6,12,12,0 975.79 1739.6 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,975.79,1739.6,20.4,20.4,0.55,ellipse,4vvv,,975.79,1739.6,12,12,,,1,ellipse,4vvv,,975.79,1739.6,12,12,,,,,,,,,,,,,,,,,,,
X,n5-3-1-3,E165,4,5,3,1,3,,,,8,4,3,3,,,25.625,740,113.888888888889,0,959.66,1738.9,1113.88888888889,1000,,,D55,,node,,1,1,symbol,OpenCircle,959.66,1738.9,12,12,0 959.66 1738.9 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,959.66,1738.9,20.4,20.4,0.55,ellipse,4vvv,,959.66,1738.9,12,12,,,1,ellipse,4vvv,,959.66,1738.9,12,12,,,,,,,,,,,,,,,,,,,
X,n5-3-2,D56,3,5,3,2,,,,,8,4,3,,,,28.125,640,125,0,937.27,1636.92,1125,1000,,,C19,,node,,1,1,symbol,OpenCircle,937.27,1636.92,35,35,1 937.27 1636.92 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,937.27,1636.92,59.5,59.5,0.55,ellipse,3vvv,,937.27,1636.92,35,35,,,1,ellipse,3vvv,,937.27,1636.92,35,35,,,,,,,,,,,,,,,,,,,
X,n5-3-2-1,E166,4,5,3,2,1,,,,8,4,3,3,,,26.875,740,119.444444444444,0,943.55,1737.84,1119.44444444444,1000,,,D56,,node,,1,1,symbol,OpenCircle,943.55,1737.84,12,12,0 943.55 1737.84 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,943.55,1737.84,20.4,20.4,0.55,ellipse,4vvv,,943.55,1737.84,12,12,,,1,ellipse,4vvv,,943.55,1737.84,12,12,,,,,,,,,,,,,,,,,,,
X,n5-3-2-2,E167,4,5,3,2,2,,,,8,4,3,3,,,28.125,740,125,0,927.47,1736.44,1125,1000,,,D56,,node,,1,1,symbol,OpenCircle,927.47,1736.44,12,12,0 927.47 1736.44 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,927.47,1736.44,20.4,20.4,0.55,ellipse,4vvv,,927.47,1736.44,12,12,,,1,ellipse,4vvv,,927.47,1736.44,12,12,,,,,,,,,,,,,,,,,,,
X,n5-3-2-3,E168,4,5,3,2,3,,,,8,4,3,3,,,29.375,740,130.555555555556,0,911.42,1734.68,1130.55555555556,1000,,,D56,,node,,1,1,symbol,OpenCircle,911.42,1734.68,12,12,0 911.42 1734.68 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,911.42,1734.68,20.4,20.4,0.55,ellipse,4vvv,,911.42,1734.68,12,12,,,1,ellipse,4vvv,,911.42,1734.68,12,12,,,,,,,,,,,,,,,,,,,
X,n5-3-3,D57,3,5,3,3,,,,,8,4,3,,,,31.875,640,141.666666666667,0,895.75,1631.45,1141.66666666667,1000,,,C19,,node,,1,1,symbol,OpenCircle,895.75,1631.45,35,35,1 895.75 1631.45 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,895.75,1631.45,59.5,59.5,0.55,ellipse,3vvv,,895.75,1631.45,35,35,,,1,ellipse,3vvv,,895.75,1631.45,35,35,,,,,,,,,,,,,,,,,,,
X,n5-3-3-1,E169,4,5,3,3,1,,,,8,4,3,3,,,30.625,740,136.111111111111,0,895.41,1732.57,1136.11111111111,1000,,,D57,,node,,1,1,symbol,OpenCircle,895.41,1732.57,12,12,0 895.41 1732.57 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,895.41,1732.57,20.4,20.4,0.55,ellipse,4vvv,,895.41,1732.57,12,12,,,1,ellipse,4vvv,,895.41,1732.57,12,12,,,,,,,,,,,,,,,,,,,
X,n5-3-3-2,E170,4,5,3,3,2,,,,8,4,3,3,,,31.875,740,141.666666666667,0,879.46,1730.12,1141.66666666667,1000,,,D57,,node,,1,1,symbol,OpenCircle,879.46,1730.12,12,12,0 879.46 1730.12 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,879.46,1730.12,20.4,20.4,0.55,ellipse,4vvv,,879.46,1730.12,12,12,,,1,ellipse,4vvv,,879.46,1730.12,12,12,,,,,,,,,,,,,,,,,,,
X,n5-3-3-3,E171,4,5,3,3,3,,,,8,4,3,3,,,33.125,740,147.222222222222,0,863.56,1727.31,1147.22222222222,1000,,,D57,,node,,1,1,symbol,OpenCircle,863.56,1727.31,12,12,0 863.56 1727.31 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,863.56,1727.31,20.4,20.4,0.55,ellipse,4vvv,,863.56,1727.31,12,12,,,1,ellipse,4vvv,,863.56,1727.31,12,12,,,,,,,,,,,,,,,,,,,
X,n5-4,C20,2,5,4,,,,,,8,4,,,,,39.375,500,175,0,854.86,1478.47,1175,1000,,,E144,,node,,1,1,symbol,OpenCircle,854.86,1478.47,60,60,1 854.86 1478.47 0 0 0 0 VCThingLabel 20 ,0.1,0,2vvv,,854.86,1478.47,102,102,0.55,ellipse,2vvv,,854.86,1478.47,60,60,,,1,ellipse,2vvv,,854.86,1478.47,60,60,,,,,,,,,,,,,,,,,,,
X,n5-4-1,D58,3,5,4,1,,,,,8,4,3,,,,35.625,640,158.333333333333,0,854.67,1623.28,1158.33333333333,1000,,,C20,,node,,1,1,symbol,OpenCircle,854.67,1623.28,35,35,1 854.67 1623.28 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,854.67,1623.28,59.5,59.5,0.55,ellipse,3vvv,,854.67,1623.28,35,35,,,1,ellipse,3vvv,,854.67,1623.28,35,35,,,,,,,,,,,,,,,,,,,
X,n5-4-1-1,E172,4,5,4,1,1,,,,8,4,3,3,,,34.375,740,152.777777777778,0,847.72,1724.16,1152.77777777778,1000,,,D58,,node,,1,1,symbol,OpenCircle,847.72,1724.16,12,12,0 847.72 1724.16 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,847.72,1724.16,20.4,20.4,0.55,ellipse,4vvv,,847.72,1724.16,12,12,,,1,ellipse,4vvv,,847.72,1724.16,12,12,,,,,,,,,,,,,,,,,,,
X,n5-4-1-2,E173,4,5,4,1,2,,,,8,4,3,3,,,35.625,740,158.333333333333,0,831.96,1720.67,1158.33333333333,1000,,,D58,,node,,1,1,symbol,OpenCircle,831.96,1720.67,12,12,0 831.96 1720.67 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,831.96,1720.67,20.4,20.4,0.55,ellipse,4vvv,,831.96,1720.67,12,12,,,1,ellipse,4vvv,,831.96,1720.67,12,12,,,,,,,,,,,,,,,,,,,
X,n5-4-1-3,E174,4,5,4,1,3,,,,8,4,3,3,,,36.875,740,163.888888888889,0,816.28,1716.83,1163.88888888889,1000,,,D58,,node,,1,1,symbol,OpenCircle,816.28,1716.83,12,12,0 816.28 1716.83 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,816.28,1716.83,20.4,20.4,0.55,ellipse,4vvv,,816.28,1716.83,12,12,,,1,ellipse,4vvv,,816.28,1716.83,12,12,,,,,,,,,,,,,,,,,,,
X,n5-4-2,D59,3,5,4,2,,,,,8,4,3,,,,39.375,640,175,0,814.22,1612.44,1175,1000,,,C20,,node,,1,1,symbol,OpenCircle,814.22,1612.44,35,35,1 814.22 1612.44 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,814.22,1612.44,59.5,59.5,0.55,ellipse,3vvv,,814.22,1612.44,35,35,,,1,ellipse,3vvv,,814.22,1612.44,35,35,,,,,,,,,,,,,,,,,,,
X,n5-4-2-1,E175,4,5,4,2,1,,,,8,4,3,3,,,38.125,740,169.444444444444,0,800.69,1712.65,1169.44444444444,1000,,,D59,,node,,1,1,symbol,OpenCircle,800.69,1712.65,12,12,0 800.69 1712.65 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,800.69,1712.65,20.4,20.4,0.55,ellipse,4vvv,,800.69,1712.65,12,12,,,1,ellipse,4vvv,,800.69,1712.65,12,12,,,,,,,,,,,,,,,,,,,
X,n5-4-2-2,E176,4,5,4,2,2,,,,8,4,3,3,,,39.375,740,175,0,785.19,1708.14,1175,1000,,,D59,,node,,1,1,symbol,OpenCircle,785.19,1708.14,12,12,0 785.19 1708.14 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,785.19,1708.14,20.4,20.4,0.55,ellipse,4vvv,,785.19,1708.14,12,12,,,1,ellipse,4vvv,,785.19,1708.14,12,12,,,,,,,,,,,,,,,,,,,
X,n5-4-2-3,E177,4,5,4,2,3,,,,8,4,3,3,,,40.625,740,180.555555555556,0,769.79,1703.28,1180.55555555556,1000,,,D59,,node,,1,1,symbol,OpenCircle,769.79,1703.28,12,12,0 769.79 1703.28 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,769.79,1703.28,20.4,20.4,0.55,ellipse,4vvv,,769.79,1703.28,12,12,,,1,ellipse,4vvv,,769.79,1703.28,12,12,,,,,,,,,,,,,,,,,,,
X,n5-4-3,D60,3,5,4,3,,,,,8,4,3,,,,43.125,640,191.666666666667,0,774.56,1598.98,1191.66666666667,1000,,,C20,,node,,1,1,symbol,OpenCircle,774.56,1598.98,35,35,1 774.56 1598.98 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,774.56,1598.98,59.5,59.5,0.55,ellipse,3vvv,,774.56,1598.98,35,35,,,1,ellipse,3vvv,,774.56,1598.98,35,35,,,,,,,,,,,,,,,,,,,
X,n5-4-3-1,E178,4,5,4,3,1,,,,8,4,3,3,,,41.875,740,186.111111111111,0,754.51,1698.09,1186.11111111111,1000,,,D60,,node,,1,1,symbol,OpenCircle,754.51,1698.09,12,12,0 754.51 1698.09 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,754.51,1698.09,20.4,20.4,0.55,ellipse,4vvv,,754.51,1698.09,12,12,,,1,ellipse,4vvv,,754.51,1698.09,12,12,,,,,,,,,,,,,,,,,,,
X,n5-4-3-2,E179,4,5,4,3,2,,,,8,4,3,3,,,43.125,740,191.666666666667,0,739.33,1692.57,1191.66666666667,1000,,,D60,,node,,1,1,symbol,OpenCircle,739.33,1692.57,12,12,0 739.33 1692.57 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,739.33,1692.57,20.4,20.4,0.55,ellipse,4vvv,,739.33,1692.57,12,12,,,1,ellipse,4vvv,,739.33,1692.57,12,12,,,,,,,,,,,,,,,,,,,
X,n5-4-3-3,E180,4,5,4,3,3,,,,8,4,3,3,,,44.375,740,197.222222222222,0,724.29,1686.72,1197.22222222222,1000,,,D60,,node,,1,1,symbol,OpenCircle,724.29,1686.72,12,12,0 724.29 1686.72 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,724.29,1686.72,20.4,20.4,0.55,ellipse,4vvv,,724.29,1686.72,12,12,,,1,ellipse,4vvv,,724.29,1686.72,12,12,,,,,,,,,,,,,,,,,,,
X,n6,B6,1,6,,,,,,,8,,,,,,67.5,260,300,0,816.15,1183.85,1300,1000,,,A,,node,,1,1,symbol,OpenCircle,816.15,1183.85,95,95,1 816.15 1183.85 0 0 0 0 VCThingLabel 36 ,0.1,0,1vvv,,816.15,1183.85,161.5,161.5,0.55,ellipse,1vvv,,816.15,1183.85,95,95,,,1,ellipse,1vvv,,816.15,1183.85,95,95,,,,,,,,,,,,,,,,,,,
X,n6-1,C21,2,6,1,,,,,,8,4,,,,,50.625,500,225,0,764.3,1440.96,1225,1000,,,E180,,node,,1,1,symbol,OpenCircle,764.3,1440.96,60,60,1 764.3 1440.96 0 0 0 0 VCThingLabel 20 ,0.1,0,2vvv,,764.3,1440.96,102,102,0.55,ellipse,2vvv,,764.3,1440.96,60,60,,,1,ellipse,2vvv,,764.3,1440.96,60,60,,,,,,,,,,,,,,,,,,,
X,n6-1-1,D61,3,6,1,1,,,,,8,4,3,,,,46.875,640,208.333333333333,0,735.87,1582.95,1208.33333333333,1000,,,C21,,node,,1,1,symbol,OpenCircle,735.87,1582.95,35,35,1 735.87 1582.95 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,735.87,1582.95,59.5,59.5,0.55,ellipse,3vvv,,735.87,1582.95,35,35,,,1,ellipse,3vvv,,735.87,1582.95,35,35,,,,,,,,,,,,,,,,,,,
X,n6-1-1-1,E181,4,6,1,1,1,,,,8,4,3,3,,,45.625,740,202.777777777778,0,709.37,1680.54,1202.77777777778,1000,,,D61,,node,,1,1,symbol,OpenCircle,709.37,1680.54,12,12,0 709.37 1680.54 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,709.37,1680.54,20.4,20.4,0.55,ellipse,4vvv,,709.37,1680.54,12,12,,,1,ellipse,4vvv,,709.37,1680.54,12,12,,,,,,,,,,,,,,,,,,,
X,n6-1-1-2,E182,4,6,1,1,2,,,,8,4,3,3,,,46.875,740,208.333333333333,0,694.6,1674.04,1208.33333333333,1000,,,D61,,node,,1,1,symbol,OpenCircle,694.6,1674.04,12,12,0 694.6 1674.04 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,694.6,1674.04,20.4,20.4,0.55,ellipse,4vvv,,694.6,1674.04,12,12,,,1,ellipse,4vvv,,694.6,1674.04,12,12,,,,,,,,,,,,,,,,,,,
X,n6-1-1-3,E183,4,6,1,1,3,,,,8,4,3,3,,,48.125,740,213.888888888889,0,679.97,1667.22,1213.88888888889,1000,,,D61,,node,,1,1,symbol,OpenCircle,679.97,1667.22,12,12,0 679.97 1667.22 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,679.97,1667.22,20.4,20.4,0.55,ellipse,4vvv,,679.97,1667.22,12,12,,,1,ellipse,4vvv,,679.97,1667.22,12,12,,,,,,,,,,,,,,,,,,,
X,n6-1-2,D62,3,6,1,2,,,,,8,4,3,,,,50.625,640,225,0,698.31,1564.43,1225,1000,,,C21,,node,,1,1,symbol,OpenCircle,698.31,1564.43,35,35,1 698.31 1564.43 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,698.31,1564.43,59.5,59.5,0.55,ellipse,3vvv,,698.31,1564.43,35,35,,,1,ellipse,3vvv,,698.31,1564.43,35,35,,,,,,,,,,,,,,,,,,,
X,n6-1-2-1,E184,4,6,1,2,1,,,,8,4,3,3,,,49.375,740,219.444444444444,0,665.49,1660.08,1219.44444444444,1000,,,D62,,node,,1,1,symbol,OpenCircle,665.49,1660.08,12,12,0 665.49 1660.08 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,665.49,1660.08,20.4,20.4,0.55,ellipse,4vvv,,665.49,1660.08,12,12,,,1,ellipse,4vvv,,665.49,1660.08,12,12,,,,,,,,,,,,,,,,,,,
X,n6-1-2-2,E185,4,6,1,2,2,,,,8,4,3,3,,,50.625,740,225,0,651.17,1652.62,1225,1000,,,D62,,node,,1,1,symbol,OpenCircle,651.17,1652.62,12,12,0 651.17 1652.62 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,651.17,1652.62,20.4,20.4,0.55,ellipse,4vvv,,651.17,1652.62,12,12,,,1,ellipse,4vvv,,651.17,1652.62,12,12,,,,,,,,,,,,,,,,,,,
X,n6-1-2-3,E186,4,6,1,2,3,,,,8,4,3,3,,,51.875,740,230.555555555556,0,637.01,1644.86,1230.55555555556,1000,,,D62,,node,,1,1,symbol,OpenCircle,637.01,1644.86,12,12,0 637.01 1644.86 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,637.01,1644.86,20.4,20.4,0.55,ellipse,4vvv,,637.01,1644.86,12,12,,,1,ellipse,4vvv,,637.01,1644.86,12,12,,,,,,,,,,,,,,,,,,,
X,n6-1-3,D63,3,6,1,3,,,,,8,4,3,,,,54.375,640,241.666666666667,0,662.04,1543.49,1241.66666666667,1000,,,C21,,node,,1,1,symbol,OpenCircle,662.04,1543.49,35,35,1 662.04 1543.49 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,662.04,1543.49,59.5,59.5,0.55,ellipse,3vvv,,662.04,1543.49,35,35,,,1,ellipse,3vvv,,662.04,1543.49,35,35,,,,,,,,,,,,,,,,,,,
X,n6-1-3-1,E187,4,6,1,3,1,,,,8,4,3,3,,,53.125,740,236.111111111111,0,623.03,1636.78,1236.11111111111,1000,,,D63,,node,,1,1,symbol,OpenCircle,623.03,1636.78,12,12,0 623.03 1636.78 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,623.03,1636.78,20.4,20.4,0.55,ellipse,4vvv,,623.03,1636.78,12,12,,,1,ellipse,4vvv,,623.03,1636.78,12,12,,,,,,,,,,,,,,,,,,,
X,n6-1-3-2,E188,4,6,1,3,2,,,,8,4,3,3,,,54.375,740,241.666666666667,0,609.23,1628.41,1241.66666666667,1000,,,D63,,node,,1,1,symbol,OpenCircle,609.23,1628.41,12,12,0 609.23 1628.41 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,609.23,1628.41,20.4,20.4,0.55,ellipse,4vvv,,609.23,1628.41,12,12,,,1,ellipse,4vvv,,609.23,1628.41,12,12,,,,,,,,,,,,,,,,,,,
X,n6-1-3-3,E189,4,6,1,3,3,,,,8,4,3,3,,,55.625,740,247.222222222222,0,595.61,1619.74,1247.22222222222,1000,,,D63,,node,,1,1,symbol,OpenCircle,595.61,1619.74,12,12,0 595.61 1619.74 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,595.61,1619.74,20.4,20.4,0.55,ellipse,4vvv,,595.61,1619.74,12,12,,,1,ellipse,4vvv,,595.61,1619.74,12,12,,,,,,,,,,,,,,,,,,,
X,n6-2,C22,2,6,2,,,,,,8,4,,,,,61.875,500,275,0,682.8,1386.51,1275,1000,,,E180,,node,,1,1,symbol,OpenCircle,682.8,1386.51,60,60,1 682.8 1386.51 0 0 0 0 VCThingLabel 20 ,0.1,0,2vvv,,682.8,1386.51,102,102,0.55,ellipse,2vvv,,682.8,1386.51,60,60,,,1,ellipse,2vvv,,682.8,1386.51,60,60,,,,,,,,,,,,,,,,,,,
X,n6-2-1,D64,3,6,2,1,,,,,8,4,3,,,,58.125,640,258.333333333333,0,627.21,1520.22,1258.33333333333,1000,,,C22,,node,,1,1,symbol,OpenCircle,627.21,1520.22,35,35,1 627.21 1520.22 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,627.21,1520.22,59.5,59.5,0.55,ellipse,3vvv,,627.21,1520.22,35,35,,,1,ellipse,3vvv,,627.21,1520.22,35,35,,,,,,,,,,,,,,,,,,,
X,n6-2-1-1,E190,4,6,2,1,1,,,,8,4,3,3,,,56.875,740,252.777777777778,0,582.19,1610.77,1252.77777777778,1000,,,D64,,node,,1,1,symbol,OpenCircle,582.19,1610.77,12,12,0 582.19 1610.77 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,582.19,1610.77,20.4,20.4,0.55,ellipse,4vvv,,582.19,1610.77,12,12,,,1,ellipse,4vvv,,582.19,1610.77,12,12,,,,,,,,,,,,,,,,,,,
X,n6-2-1-2,E191,4,6,2,1,2,,,,8,4,3,3,,,58.125,740,258.333333333333,0,568.97,1601.51,1258.33333333333,1000,,,D64,,node,,1,1,symbol,OpenCircle,568.97,1601.51,12,12,0 568.97 1601.51 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,568.97,1601.51,20.4,20.4,0.55,ellipse,4vvv,,568.97,1601.51,12,12,,,1,ellipse,4vvv,,568.97,1601.51,12,12,,,,,,,,,,,,,,,,,,,
X,n6-2-1-3,E192,4,6,2,1,3,,,,8,4,3,3,,,59.375,740,263.888888888889,0,555.95,1591.96,1263.88888888889,1000,,,D64,,node,,1,1,symbol,OpenCircle,555.95,1591.96,12,12,0 555.95 1591.96 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,555.95,1591.96,20.4,20.4,0.55,ellipse,4vvv,,555.95,1591.96,12,12,,,1,ellipse,4vvv,,555.95,1591.96,12,12,,,,,,,,,,,,,,,,,,,
X,n6-2-2,D65,3,6,2,2,,,,,8,4,3,,,,61.875,640,275,0,593.99,1494.73,1275,1000,,,C22,,node,,1,1,symbol,OpenCircle,593.99,1494.73,35,35,1 593.99 1494.73 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,593.99,1494.73,59.5,59.5,0.55,ellipse,3vvv,,593.99,1494.73,35,35,,,1,ellipse,3vvv,,593.99,1494.73,35,35,,,,,,,,,,,,,,,,,,,
X,n6-2-2-1,E193,4,6,2,2,1,,,,8,4,3,3,,,60.625,740,269.444444444444,0,543.14,1582.13,1269.44444444444,1000,,,D65,,node,,1,1,symbol,OpenCircle,543.14,1582.13,12,12,0 543.14 1582.13 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,543.14,1582.13,20.4,20.4,0.55,ellipse,4vvv,,543.14,1582.13,12,12,,,1,ellipse,4vvv,,543.14,1582.13,12,12,,,,,,,,,,,,,,,,,,,
X,n6-2-2-2,E194,4,6,2,2,2,,,,8,4,3,3,,,61.875,740,275,0,530.55,1572.03,1275,1000,,,D65,,node,,1,1,symbol,OpenCircle,530.55,1572.03,12,12,0 530.55 1572.03 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,530.55,1572.03,20.4,20.4,0.55,ellipse,4vvv,,530.55,1572.03,12,12,,,1,ellipse,4vvv,,530.55,1572.03,12,12,,,,,,,,,,,,,,,,,,,
X,n6-2-2-3,E195,4,6,2,2,3,,,,8,4,3,3,,,63.125,740,280.555555555556,0,518.18,1561.65,1280.55555555556,1000,,,D65,,node,,1,1,symbol,OpenCircle,518.18,1561.65,12,12,0 518.18 1561.65 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,518.18,1561.65,20.4,20.4,0.55,ellipse,4vvv,,518.18,1561.65,12,12,,,1,ellipse,4vvv,,518.18,1561.65,12,12,,,,,,,,,,,,,,,,,,,
X,n6-2-3,D66,3,6,2,3,,,,,8,4,3,,,,65.625,640,291.666666666667,0,562.5,1467.11,1291.66666666667,1000,,,C22,,node,,1,1,symbol,OpenCircle,562.5,1467.11,35,35,1 562.5 1467.11 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,562.5,1467.11,59.5,59.5,0.55,ellipse,3vvv,,562.5,1467.11,35,35,,,1,ellipse,3vvv,,562.5,1467.11,35,35,,,,,,,,,,,,,,,,,,,
X,n6-2-3-1,E196,4,6,2,3,1,,,,8,4,3,3,,,64.375,740,286.111111111111,0,506.04,1551.01,1286.11111111111,1000,,,D66,,node,,1,1,symbol,OpenCircle,506.04,1551.01,12,12,0 506.04 1551.01 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,506.04,1551.01,20.4,20.4,0.55,ellipse,4vvv,,506.04,1551.01,12,12,,,1,ellipse,4vvv,,506.04,1551.01,12,12,,,,,,,,,,,,,,,,,,,
X,n6-2-3-2,E197,4,6,2,3,2,,,,8,4,3,3,,,65.625,740,291.666666666667,0,494.14,1540.1,1291.66666666667,1000,,,D66,,node,,1,1,symbol,OpenCircle,494.14,1540.1,12,12,0 494.14 1540.1 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,494.14,1540.1,20.4,20.4,0.55,ellipse,4vvv,,494.14,1540.1,12,12,,,1,ellipse,4vvv,,494.14,1540.1,12,12,,,,,,,,,,,,,,,,,,,
X,n6-2-3-3,E198,4,6,2,3,3,,,,8,4,3,3,,,66.875,740,297.222222222222,0,482.48,1528.94,1297.22222222222,1000,,,D66,,node,,1,1,symbol,OpenCircle,482.48,1528.94,12,12,0 482.48 1528.94 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,482.48,1528.94,20.4,20.4,0.55,ellipse,4vvv,,482.48,1528.94,12,12,,,1,ellipse,4vvv,,482.48,1528.94,12,12,,,,,,,,,,,,,,,,,,,
X,n6-3,C23,2,6,3,,,,,,8,4,,,,,73.125,500,325,0,613.49,1317.2,1325,1000,,,E180,,node,,1,1,symbol,OpenCircle,613.49,1317.2,60,60,1 613.49 1317.2 0 0 0 0 VCThingLabel 20 ,0.1,0,2vvv,,613.49,1317.2,102,102,0.55,ellipse,2vvv,,613.49,1317.2,60,60,,,1,ellipse,2vvv,,613.49,1317.2,60,60,,,,,,,,,,,,,,,,,,,
